"SRR1193828.fa","SRR1217489.fa","SRR1544421.fa","SRR1695810.fa","SRR1745441.fa","SRR1849378.fa","SRR1917440.fa","SRR1917446.fa","SRR1917447.fa","SRR1917462.fa","SRR1917463.fa","SRR1917468.fa","SRR1917469.fa","SRR1917472.fa","SRR1917473.fa","SRR1917485.fa","SRR1917502.fa","SRR1917503.fa","SRR1918995.fa","SRR1922575.fa","SRR1922576.fa","SRR1922577.fa","SRR1922578.fa","SRR1922579.fa","SRR1922580.fa","SRR1955830.fa","SRR1955834.fa","SRR1955835.fa","SRR1955836.fa","SRR1955837.fa","SRR1955838.fa","SRR1955839.fa","SRR1955840.fa","SRR1955841.fa","SRR1955842.fa","SRR1955843.fa","SRR1955844.fa","SRR1970579.fa","SRR1973644.fa","SRR1973670.fa","SRR1973706.fa","SRR1973713.fa","SRR1973738.fa","SRR1973766.fa","SRR1973768.fa","SRR1973795.fa","SRR1973829.fa","SRR1973880.fa","SRR1973980.fa","SRR1974022.fa","SRR1974082.fa","SRR1974118.fa","SRR1975179.fa","SRR1976237.fa","SRR1976243.fa","SRR1976244.fa","SRR1976253.fa","SRR1976260.fa","SRR1976261.fa","SRR1976269.fa","SRR1976276.fa","SRR1976277.fa","SRR1976280.fa","SRR1976281.fa","SRR1982020.fa","SRR1982028.fa","SRR1982029.fa","SRR1982050.fa","SRR1982133.fa","SRR1982160.fa","SRR1982209.fa","SRR1982214.fa","SRR1982215.fa","SRR1982237.fa","SRR1982238.fa","SRR1996267.fa","SRR1996268.fa","SRR1998939.fa","SRR1998941.fa","SRR1998942.fa","SRR1998951.fa","SRR1998952.fa","SRR1998959.fa","SRR1998960.fa","SRR1998962.fa","SRR1998963.fa","SRR1998966.fa","SRR1998967.fa","SRR1998973.fa","SRR1998978.fa","SRR2002474.fa","SRR2010694.fa","SRR2010695.fa","SRR2046978.fa","SRR2046979.fa","SRR2046980.fa","SRR2046981.fa","SRR2047270.fa","SRR2047281.fa","SRR2047400.fa","SRR2047405.fa","SRR2047409.fa","SRR2047421.fa","SRR2047423.fa","SRR2047444.fa","SRR2047457.fa","SRR2047543.fa","SRR2047565.fa","SRR2047570.fa","SRR2048049.fa","SRR2048050.fa","SRR2053314.fa","SRR2053319.fa","SRR2053329.fa","SRR2053335.fa","SRR2053342.fa","SRR2054136.fa","SRR2054168.fa","SRR2054261.fa","SRR2054272.fa","SRR2075987.fa","SRR2075990.fa","SRR2075994.fa","SRR2075995.fa","SRR2076004.fa","SRR2076005.fa","SRR2076006.fa","SRR2076012.fa","SRR2076022.fa","SRR2076028.fa","SRR2076034.fa","SRR2076036.fa","SRR2076046.fa","SRR2078887.fa","SRR2078888.fa","SRR2078889.fa","SRR2078897.fa","SRR2078898.fa","SRR2078904.fa","SRR2078905.fa","SRR2078913.fa","SRR2078914.fa","SRR2078918.fa","SRR2078919.fa","SRR2078921.fa","SRR2078927.fa","SRR2124528.fa","SRR3634437.fa"
"SRR1974022.fa",0.013759,0.014125,0.013942,0.00080892,0.013942,0.014027,0.01385,0.01385,0.01385,0.013942,0.014401,0.014125,0.01385,0.01385,0.013942,0.014125,0.01385,0.013942,0.014125,0.013942,0.014034,0.013942,0.014125,0.013942,0.014217,0.00071899,0.00071899,0.00080892,0.00071899,0.00071899,0.00071899,0.00071899,0.00089885,0.00071899,0.00080892,0.00080892,0.00080892,0.014125,0.013942,0.014027,0.014421,0.014238,0.014034,0.01385,0.014027,0.014034,0.013942,0.014217,0.014217,0,0.014034,0.01385,0.013942,0.00053918,0.00062908,0.00062908,0,0.00071899,0,8.9836e-05,0.00053918,0.00053918,0,0.00071899,0,0.00062908,0.00053918,8.9836e-05,0.00071899,0,0.00053918,0.00053918,0,0.00062908,0.00071899,0.00053918,0.00026954,0.00071899,0.00071899,0.00062908,0.0010787,0.0011687,0.0010787,0.00080892,0.0012587,0.00053918,0.00071899,0.00062908,0.00071899,0.00098879,0.00062908,0.013759,0.014034,0.0017087,0.0030605,0.0017988,0.0017087,0.00044929,0.014309,0.01385,0.013942,0.014401,0.01385,0.013942,0.00080892,0.01385,0.01385,0.014034,0.01385,0.00062908,0.014125,0.014034,0.014125,0.01385,0.014034,0.014584,0.014034,0.014401,0.01385,0.014034,0.014401,0.014034,0.014217,0.014492,0.013942,0.014034,0.014034,0.01385,0.014034,0.013942,0.014125,0.014217,0.014034,0.013759,0.013942,0.014217,0.014125,0.014034,0.014217,0.013942,0.013759,0.014217,0.014309,0.014217,0.01385,0.013759,0.01385,0.013301
"SRR1974082.fa",0.00026954,0.00098879,0.0040533,0.014125,8.9836e-05,0.0070398,0.00035941,0.00053918,0.00053918,0.00044929,0.0012587,0.00026954,0.00053918,0.00053918,0.00062908,0.00098879,0.00053918,8.9836e-05,0.00098879,0.00044929,0.00071899,0.00062908,0.00098879,8.9836e-05,0.0010787,0.014034,0.014034,0.014125,0.014034,0.014034,0.014034,0.014034,0.014217,0.014034,0.014125,0.014125,0.014125,0.00098879,8.9836e-05,0.00017968,0.0010787,0.00089885,0.00017968,0.00053918,0.00017968,0.00053918,8.9836e-05,0.0010787,0.0010787,0.014034,0,0.00035941,8.9836e-05,0.01385,0.013759,0.013759,0.014034,0.01385,0.014034,0.014125,0.013667,0.013667,0.014034,0.014034,0.014034,0.013759,0.01385,0.014125,0.014034,0.014034,0.013667,0.013667,0.014034,0.013759,0.01385,0.01385,0.013759,0.014034,0.014034,0.013942,0.014217,0.014309,0.014217,0.014125,0.014401,0.01385,0.01385,0.013942,0.01385,0.014125,0.013942,0.00062908,0.00071899,0.013963,0.015337,0.014055,0.013963,0.013759,0.0012587,0.00035941,0.00062908,0.00089885,0.00053918,0.00062908,0.014125,0.00053918,0.00053918,0.00053918,0.00053918,0.013942,0.00098879,0.00053918,0.00098879,0.00035941,0.00017968,0.0010787,0.00053918,0.00089885,0.00035941,0.00071899,0.00053918,0.00089885,0.0010787,0.00098879,0.00044929,0.00053918,0.00053918,0.00071899,0,8.9836e-05,0.00098879,0.00035941,0.00053918,0.00044929,8.9836e-05,0.0010787,0.00098879,0.00089885,0.0010787,0.00044929,0.00044929,0.00071899,0.00080892,0.00089885,0.00071899,0.00044929,0.00053918,0.0063147
"SRR1974118.fa",8.9836e-05,0.00080892,0.0038727,0.013942,0.00026954,0.0068584,0.00017968,0.00035941,0.00035941,0.00026954,0.0010787,0.00044929,0.00035941,0.00035941,0.00044929,0.00080892,0.00035941,0.00026954,0.00080892,0.00026954,0.00053918,0.00044929,0.00080892,0.00026954,0.00089885,0.01385,0.01385,0.013942,0.01385,0.01385,0.01385,0.01385,0.014034,0.01385,0.013942,0.013942,0.013942,0.00080892,0.00026954,0.00035941,0.00089885,0.00071899,0.00035941,0.00035941,0.00035941,0.00035941,0.00026954,0.00089885,0.00089885,0.01385,0.00035941,0,0.00026954,0.013667,0.013575,0.013575,0.01385,0.013667,0.01385,0.013942,0.013484,0.013484,0.01385,0.01385,0.01385,0.013575,0.013667,0.013942,0.01385,0.01385,0.013484,0.013484,0.01385,0.013575,0.013667,0.013667,0.013575,0.01385,0.01385,0.013759,0.014034,0.014125,0.014034,0.013942,0.014217,0.013667,0.013667,0.013759,0.013667,0.013942,0.013759,0.00044929,0.00053918,0.01378,0.015154,0.013872,0.01378,0.013575,0.0010787,0.00017968,0.00044929,0.00071899,0.00035941,0.00044929,0.013942,0.00035941,0.00035941,0.00035941,0.00035941,0.013759,0.00080892,0.00035941,0.00080892,0.00017968,0.00035941,0.00089885,0.00035941,0.00071899,0.00017968,0.00053918,0.00071899,0.00071899,0.00089885,0.00080892,0.00026954,0.00035941,0.00035941,0.00053918,0.00035941,0.00026954,0.00080892,0.00053918,0.00035941,0.00026954,0.00026954,0.00089885,0.00080892,0.00071899,0.00089885,0.00026954,0.00026954,0.00053918,0.00062908,0.00071899,0.00053918,0.00026954,0.00035941,0.0061335
"SRR1975179.fa",0.00017968,0.00089885,0.003963,0.014034,0,0.0069491,0.00026954,0.00044929,0.00044929,0.00035941,0.0011687,0.00017968,0.00044929,0.00044929,0.00053918,0.00089885,0.00044929,0,0.00089885,0.00035941,0.00062908,0.00053918,0.00089885,0,0.00098879,0.013942,0.013942,0.014034,0.013942,0.013942,0.013942,0.013942,0.014125,0.013942,0.014034,0.014034,0.014034,0.00089885,0,8.9836e-05,0.00098879,0.00080892,8.9836e-05,0.00044929,8.9836e-05,0.00044929,0,0.00098879,0.00098879,0.013942,8.9836e-05,0.00026954,0,0.013759,0.013667,0.013667,0.013942,0.013759,0.013942,0.014034,0.013575,0.013575,0.013942,0.013942,0.013942,0.013667,0.013759,0.014034,0.013942,0.013942,0.013575,0.013575,0.013942,0.013667,0.013759,0.013759,0.013667,0.013942,0.013942,0.01385,0.014125,0.014217,0.014125,0.014034,0.014309,0.013759,0.013759,0.01385,0.013759,0.014034,0.01385,0.00053918,0.00062908,0.013872,0.015246,0.013963,0.013872,0.013667,0.0011687,0.00026954,0.00053918,0.00080892,0.00044929,0.00053918,0.014034,0.00044929,0.00044929,0.00044929,0.00044929,0.01385,0.00089885,0.00044929,0.00089885,0.00026954,8.9836e-05,0.00098879,0.00044929,0.00080892,0.00026954,0.00062908,0.00044929,0.00080892,0.00098879,0.00089885,0.00035941,0.00044929,0.00044929,0.00062908,8.9836e-05,0,0.00089885,0.00026954,0.00044929,0.00035941,0,0.00098879,0.00089885,0.00080892,0.00098879,0.00035941,0.00035941,0.00062908,0.00071899,0.00080892,0.00062908,0.00035941,0.00044929,0.0062241
"SRR1976237.fa",0.013575,0.013942,0.013759,0.00062908,0.013759,0.013844,0.013667,0.013667,0.013667,0.013759,0.014217,0.013942,0.013667,0.013667,0.013759,0.013942,0.013667,0.013759,0.013942,0.013759,0.01385,0.013759,0.013942,0.013759,0.014034,0.00053918,0.00053918,0.00062908,0.00053918,0.00053918,0.00053918,0.00053918,0.00071899,0.00053918,0.00062908,0.00062908,0.00062908,0.013942,0.013759,0.013844,0.014238,0.014055,0.01385,0.013667,0.013844,0.01385,0.013759,0.014034,0.014034,0.00053918,0.01385,0.013667,0.013759,0,0.00044929,0.00044929,0.00053918,0.00053918,0.00053918,0.00062908,0.00035941,0.00035941,0.00053918,0.00017968,0.00053918,0.00044929,0,0.00062908,0.00017968,0.00053918,0.00035941,0.00035941,0.00053918,0.00044929,0.00053918,0.00017968,0.00026954,0.00017968,0.00017968,0.00044929,0.00089885,0.00098879,0.00089885,0.00062908,0.0010787,0,0.00053918,8.9836e-05,0.00053918,0.00080892,8.9836e-05,0.013575,0.01385,0.0015287,0.0028801,0.0016187,0.0015287,0.00026954,0.014125,0.013667,0.013759,0.014217,0.013667,0.013759,0.00062908,0.013667,0.013667,0.01385,0.013667,0.00044929,0.013942,0.01385,0.013942,0.013667,0.01385,0.014401,0.01385,0.014217,0.013667,0.01385,0.014217,0.01385,0.014034,0.014309,0.013759,0.01385,0.01385,0.013667,0.01385,0.013759,0.013942,0.014034,0.01385,0.013575,0.013759,0.014034,0.013942,0.01385,0.014034,0.013759,0.013575,0.014034,0.014125,0.014034,0.013667,0.013575,0.013667,0.013117
"SRR1976243.fa",0.013484,0.01385,0.013667,0.00071899,0.013667,0.013752,0.013575,0.013575,0.013575,0.013667,0.014125,0.01385,0.013575,0.013575,0.013667,0.01385,0.013575,0.013667,0.01385,0.013667,0.013759,0.013667,0.01385,0.013667,0.013942,0.00062908,0.00062908,0.00071899,0.00062908,0.00062908,0.00062908,0.00062908,0.00080892,0.00062908,0.00071899,0.00071899,0.00071899,0.01385,0.013667,0.013752,0.014146,0.013963,0.013759,0.013575,0.013752,0.013759,0.013667,0.013942,0.013942,0.00062908,0.013759,0.013575,0.013667,0.00044929,0,0.00035941,0.00062908,0.00044929,0.00062908,0.00071899,8.9836e-05,8.9836e-05,0.00062908,0.00062908,0.00062908,0.00035941,0.00044929,0.00071899,0.00062908,0.00062908,8.9836e-05,8.9836e-05,0.00062908,0,0.00044929,0.00044929,0.00035941,0.00062908,0.00062908,0.00053918,0.00062908,0.00089885,0.00062908,0.00071899,0.00080892,0.00044929,0.00044929,0.00053918,0.00026954,0.00053918,0.00053918,0.013484,0.013759,0.0014387,0.0027899,0.0015287,0.0014387,0.00035941,0.014034,0.013575,0.013667,0.014125,0.013575,0.013667,0.00071899,0.013575,0.013575,0.013759,0.013575,0.00053918,0.01385,0.013759,0.01385,0.013575,0.013759,0.014309,0.013759,0.014125,0.013575,0.013759,0.014125,0.013759,0.013942,0.014217,0.013667,0.013759,0.013759,0.013575,0.013759,0.013667,0.01385,0.013942,0.013759,0.013484,0.013667,0.013942,0.01385,0.013759,0.013942,0.013667,0.013484,0.013942,0.014034,0.013942,0.013575,0.013484,0.013575,0.013026
"SRR1976244.fa",0.013484,0.01385,0.013667,0.00071899,0.013667,0.013752,0.013575,0.013575,0.013575,0.013667,0.014125,0.01385,0.013575,0.013575,0.013667,0.01385,0.013575,0.013667,0.01385,0.013667,0.013759,0.013667,0.01385,0.013667,0.013942,0.00062908,0.00062908,0.00071899,0.00062908,0.00062908,0.00062908,0.00062908,0.00080892,0.00062908,0.00071899,0.00071899,0.00071899,0.01385,0.013667,0.013752,0.014146,0.013963,0.013759,0.013575,0.013752,0.013759,0.013667,0.013942,0.013942,0.00062908,0.013759,0.013575,0.013667,0.00044929,0.00035941,0,0.00062908,8.9836e-05,0.00062908,0.00071899,0.00026954,0.00026954,0.00062908,0.00062908,0.00062908,0,0.00044929,0.00071899,0.00062908,0.00062908,0.00026954,0.00026954,0.00062908,0.00035941,8.9836e-05,0.00044929,0.00035941,0.00062908,0.00062908,0.00053918,0.00080892,0.00071899,0.00080892,0.00071899,0.00098879,0.00044929,0.00044929,0.00053918,0.00044929,0.00071899,0.00053918,0.013484,0.013759,0.0014387,0.0027899,0.0015287,0.0014387,0.00035941,0.014034,0.013575,0.013667,0.014125,0.013575,0.013667,0.00071899,0.013575,0.013575,0.013759,0.013575,0.00053918,0.01385,0.013759,0.01385,0.013575,0.013759,0.014309,0.013759,0.014125,0.013575,0.013759,0.014125,0.013759,0.013942,0.014217,0.013667,0.013759,0.013759,0.013575,0.013759,0.013667,0.01385,0.013942,0.013759,0.013484,0.013667,0.013942,0.01385,0.013759,0.013942,0.013667,0.013484,0.013942,0.014034,0.013942,0.013575,0.013484,0.013575,0.013026
"SRR1976253.fa",0.013759,0.014125,0.013942,0.00080892,0.013942,0.014027,0.01385,0.01385,0.01385,0.013942,0.014401,0.014125,0.01385,0.01385,0.013942,0.014125,0.01385,0.013942,0.014125,0.013942,0.014034,0.013942,0.014125,0.013942,0.014217,0.00071899,0.00071899,0.00080892,0.00071899,0.00071899,0.00071899,0.00071899,0.00089885,0.00071899,0.00080892,0.00080892,0.00080892,0.014125,0.013942,0.014027,0.014421,0.014238,0.014034,0.01385,0.014027,0.014034,0.013942,0.014217,0.014217,0,0.014034,0.01385,0.013942,0.00053918,0.00062908,0.00062908,0,0.00071899,0,8.9836e-05,0.00053918,0.00053918,0,0.00071899,0,0.00062908,0.00053918,8.9836e-05,0.00071899,0,0.00053918,0.00053918,0,0.00062908,0.00071899,0.00053918,0.00026954,0.00071899,0.00071899,0.00062908,0.0010787,0.0011687,0.0010787,0.00080892,0.0012587,0.00053918,0.00071899,0.00062908,0.00071899,0.00098879,0.00062908,0.013759,0.014034,0.0017087,0.0030605,0.0017988,0.0017087,0.00044929,0.014309,0.01385,0.013942,0.014401,0.01385,0.013942,0.00080892,0.01385,0.01385,0.014034,0.01385,0.00062908,0.014125,0.014034,0.014125,0.01385,0.014034,0.014584,0.014034,0.014401,0.01385,0.014034,0.014401,0.014034,0.014217,0.014492,0.013942,0.014034,0.014034,0.01385,0.014034,0.013942,0.014125,0.014217,0.014034,0.013759,0.013942,0.014217,0.014125,0.014034,0.014217,0.013942,0.013759,0.014217,0.014309,0.014217,0.01385,0.013759,0.01385,0.013301
"SRR1976260.fa",0.013575,0.013942,0.013759,0.00080892,0.013759,0.013844,0.013667,0.013667,0.013667,0.013759,0.014217,0.013942,0.013667,0.013667,0.013759,0.013942,0.013667,0.013759,0.013942,0.013759,0.01385,0.013759,0.013942,0.013759,0.014034,0.00071899,0.00071899,0.00080892,0.00071899,0.00071899,0.00071899,0.00071899,0.00089885,0.00071899,0.00080892,0.00080892,0.00080892,0.013942,0.013759,0.013844,0.014238,0.014055,0.01385,0.013667,0.013844,0.01385,0.013759,0.014034,0.014034,0.00071899,0.01385,0.013667,0.013759,0.00053918,0.00044929,8.9836e-05,0.00071899,0,0.00071899,0.00080892,0.00035941,0.00035941,0.00071899,0.00071899,0.00071899,8.9836e-05,0.00053918,0.00080892,0.00071899,0.00071899,0.00035941,0.00035941,0.00071899,0.00044929,0,0.00053918,0.00044929,0.00071899,0.00071899,0.00062908,0.00089885,0.00080892,0.00089885,0.00080892,0.0010787,0.00053918,0.00053918,0.00062908,0.00053918,0.00080892,0.00062908,0.013575,0.01385,0.0015287,0.0028801,0.0016187,0.0015287,0.00044929,0.014125,0.013667,0.013759,0.014217,0.013667,0.013759,0.00080892,0.013667,0.013667,0.01385,0.013667,0.00062908,0.013942,0.01385,0.013942,0.013667,0.01385,0.014401,0.01385,0.014217,0.013667,0.01385,0.014217,0.01385,0.014034,0.014309,0.013759,0.01385,0.01385,0.013667,0.01385,0.013759,0.013942,0.014034,0.01385,0.013575,0.013759,0.014034,0.013942,0.01385,0.014034,0.013759,0.013575,0.014034,0.014125,0.014034,0.013667,0.013575,0.013667,0.013117
"SRR1976261.fa",0.013759,0.014125,0.013942,0.00080892,0.013942,0.014027,0.01385,0.01385,0.01385,0.013942,0.014401,0.014125,0.01385,0.01385,0.013942,0.014125,0.01385,0.013942,0.014125,0.013942,0.014034,0.013942,0.014125,0.013942,0.014217,0.00071899,0.00071899,0.00080892,0.00071899,0.00071899,0.00071899,0.00071899,0.00089885,0.00071899,0.00080892,0.00080892,0.00080892,0.014125,0.013942,0.014027,0.014421,0.014238,0.014034,0.01385,0.014027,0.014034,0.013942,0.014217,0.014217,0,0.014034,0.01385,0.013942,0.00053918,0.00062908,0.00062908,0,0.00071899,0,8.9836e-05,0.00053918,0.00053918,0,0.00071899,0,0.00062908,0.00053918,8.9836e-05,0.00071899,0,0.00053918,0.00053918,0,0.00062908,0.00071899,0.00053918,0.00026954,0.00071899,0.00071899,0.00062908,0.0010787,0.0011687,0.0010787,0.00080892,0.0012587,0.00053918,0.00071899,0.00062908,0.00071899,0.00098879,0.00062908,0.013759,0.014034,0.0017087,0.0030605,0.0017988,0.0017087,0.00044929,0.014309,0.01385,0.013942,0.014401,0.01385,0.013942,0.00080892,0.01385,0.01385,0.014034,0.01385,0.00062908,0.014125,0.014034,0.014125,0.01385,0.014034,0.014584,0.014034,0.014401,0.01385,0.014034,0.014401,0.014034,0.014217,0.014492,0.013942,0.014034,0.014034,0.01385,0.014034,0.013942,0.014125,0.014217,0.014034,0.013759,0.013942,0.014217,0.014125,0.014034,0.014217,0.013942,0.013759,0.014217,0.014309,0.014217,0.01385,0.013759,0.01385,0.013301
"SRR1976269.fa",0.01385,0.014217,0.014034,0.00089885,0.014034,0.014119,0.013942,0.013942,0.013942,0.014034,0.014492,0.014217,0.013942,0.013942,0.014034,0.014217,0.013942,0.014034,0.014217,0.014034,0.014125,0.014034,0.014217,0.014034,0.014309,0.00080892,0.00080892,0.00089885,0.00080892,0.00080892,0.00080892,0.00080892,0.00098879,0.00080892,0.00089885,0.00089885,0.00089885,0.014217,0.014034,0.014119,0.014512,0.014329,0.014125,0.013942,0.014119,0.014125,0.014034,0.014309,0.014309,8.9836e-05,0.014125,0.013942,0.014034,0.00062908,0.00071899,0.00071899,8.9836e-05,0.00080892,8.9836e-05,0,0.00062908,0.00062908,8.9836e-05,0.00080892,8.9836e-05,0.00071899,0.00062908,0,0.00080892,8.9836e-05,0.00062908,0.00062908,8.9836e-05,0.00071899,0.00080892,0.00062908,0.00035941,0.00080892,0.00080892,0.00071899,0.0011687,0.0012587,0.0011687,0.00089885,0.0013487,0.00062908,0.00080892,0.00071899,0.00080892,0.0010787,0.00071899,0.01385,0.014125,0.0017988,0.0031507,0.0018888,0.0017988,0.00053918,0.014401,0.013942,0.014034,0.014492,0.013942,0.014034,0.00089885,0.013942,0.013942,0.014125,0.013942,0.00071899,0.014217,0.014125,0.014217,0.013942,0.014125,0.014676,0.014125,0.014492,0.013942,0.014125,0.014492,0.014125,0.014309,0.014584,0.014034,0.014125,0.014125,0.013942,0.014125,0.014034,0.014217,0.014309,0.014125,0.01385,0.014034,0.014309,0.014217,0.014125,0.014309,0.014034,0.01385,0.014309,0.014401,0.014309,0.013942,0.01385,0.013942,0.013392
"SRR1976276.fa",0.013392,0.013759,0.013575,0.00062908,0.013575,0.013661,0.013484,0.013484,0.013484,0.013575,0.014034,0.013759,0.013484,0.013484,0.013575,0.013759,0.013484,0.013575,0.013759,0.013575,0.013667,0.013575,0.013759,0.013575,0.01385,0.00053918,0.00053918,0.00062908,0.00053918,0.00053918,0.00053918,0.00053918,0.00071899,0.00053918,0.00062908,0.00062908,0.00062908,0.013759,0.013575,0.013661,0.014055,0.013872,0.013667,0.013484,0.013661,0.013667,0.013575,0.01385,0.01385,0.00053918,0.013667,0.013484,0.013575,0.00035941,8.9836e-05,0.00026954,0.00053918,0.00035941,0.00053918,0.00062908,0,0,0.00053918,0.00053918,0.00053918,0.00026954,0.00035941,0.00062908,0.00053918,0.00053918,0,0,0.00053918,8.9836e-05,0.00035941,0.00035941,0.00026954,0.00053918,0.00053918,0.00044929,0.00053918,0.00080892,0.00053918,0.00062908,0.00071899,0.00035941,0.00035941,0.00044929,0.00017968,0.00044929,0.00044929,0.013392,0.013667,0.0013487,0.0026998,0.0014387,0.0013487,0.00026954,0.013942,0.013484,0.013575,0.014034,0.013484,0.013575,0.00062908,0.013484,0.013484,0.013667,0.013484,0.00044929,0.013759,0.013667,0.013759,0.013484,0.013667,0.014217,0.013667,0.014034,0.013484,0.013667,0.014034,0.013667,0.01385,0.014125,0.013575,0.013667,0.013667,0.013484,0.013667,0.013575,0.013759,0.01385,0.013667,0.013392,0.013575,0.01385,0.013759,0.013667,0.01385,0.013575,0.013392,0.01385,0.013942,0.01385,0.013484,0.013392,0.013484,0.012934
"SRR1976277.fa",0.013392,0.013759,0.013575,0.00062908,0.013575,0.013661,0.013484,0.013484,0.013484,0.013575,0.014034,0.013759,0.013484,0.013484,0.013575,0.013759,0.013484,0.013575,0.013759,0.013575,0.013667,0.013575,0.013759,0.013575,0.01385,0.00053918,0.00053918,0.00062908,0.00053918,0.00053918,0.00053918,0.00053918,0.00071899,0.00053918,0.00062908,0.00062908,0.00062908,0.013759,0.013575,0.013661,0.014055,0.013872,0.013667,0.013484,0.013661,0.013667,0.013575,0.01385,0.01385,0.00053918,0.013667,0.013484,0.013575,0.00035941,8.9836e-05,0.00026954,0.00053918,0.00035941,0.00053918,0.00062908,0,0,0.00053918,0.00053918,0.00053918,0.00026954,0.00035941,0.00062908,0.00053918,0.00053918,0,0,0.00053918,8.9836e-05,0.00035941,0.00035941,0.00026954,0.00053918,0.00053918,0.00044929,0.00053918,0.00080892,0.00053918,0.00062908,0.00071899,0.00035941,0.00035941,0.00044929,0.00017968,0.00044929,0.00044929,0.013392,0.013667,0.0013487,0.0026998,0.0014387,0.0013487,0.00026954,0.013942,0.013484,0.013575,0.014034,0.013484,0.013575,0.00062908,0.013484,0.013484,0.013667,0.013484,0.00044929,0.013759,0.013667,0.013759,0.013484,0.013667,0.014217,0.013667,0.014034,0.013484,0.013667,0.014034,0.013667,0.01385,0.014125,0.013575,0.013667,0.013667,0.013484,0.013667,0.013575,0.013759,0.01385,0.013667,0.013392,0.013575,0.01385,0.013759,0.013667,0.01385,0.013575,0.013392,0.01385,0.013942,0.01385,0.013484,0.013392,0.013484,0.012934
"SRR1976280.fa",0.013759,0.014125,0.013942,0.00080892,0.013942,0.014027,0.01385,0.01385,0.01385,0.013942,0.014401,0.014125,0.01385,0.01385,0.013942,0.014125,0.01385,0.013942,0.014125,0.013942,0.014034,0.013942,0.014125,0.013942,0.014217,0.00071899,0.00071899,0.00080892,0.00071899,0.00071899,0.00071899,0.00071899,0.00089885,0.00071899,0.00080892,0.00080892,0.00080892,0.014125,0.013942,0.014027,0.014421,0.014238,0.014034,0.01385,0.014027,0.014034,0.013942,0.014217,0.014217,0,0.014034,0.01385,0.013942,0.00053918,0.00062908,0.00062908,0,0.00071899,0,8.9836e-05,0.00053918,0.00053918,0,0.00071899,0,0.00062908,0.00053918,8.9836e-05,0.00071899,0,0.00053918,0.00053918,0,0.00062908,0.00071899,0.00053918,0.00026954,0.00071899,0.00071899,0.00062908,0.0010787,0.0011687,0.0010787,0.00080892,0.0012587,0.00053918,0.00071899,0.00062908,0.00071899,0.00098879,0.00062908,0.013759,0.014034,0.0017087,0.0030605,0.0017988,0.0017087,0.00044929,0.014309,0.01385,0.013942,0.014401,0.01385,0.013942,0.00080892,0.01385,0.01385,0.014034,0.01385,0.00062908,0.014125,0.014034,0.014125,0.01385,0.014034,0.014584,0.014034,0.014401,0.01385,0.014034,0.014401,0.014034,0.014217,0.014492,0.013942,0.014034,0.014034,0.01385,0.014034,0.013942,0.014125,0.014217,0.014034,0.013759,0.013942,0.014217,0.014125,0.014034,0.014217,0.013942,0.013759,0.014217,0.014309,0.014217,0.01385,0.013759,0.01385,0.013301
"SRR1976281.fa",0.013759,0.014125,0.013942,0.00080892,0.013942,0.014027,0.01385,0.01385,0.01385,0.013942,0.014401,0.014125,0.01385,0.01385,0.013942,0.014125,0.01385,0.013942,0.014125,0.013942,0.014034,0.013942,0.014125,0.013942,0.014217,0.00071899,0.00071899,0.00080892,0.00071899,0.00071899,0.00071899,0.00071899,0.00089885,0.00071899,0.00080892,0.00080892,0.00080892,0.014125,0.013942,0.014027,0.014421,0.014238,0.014034,0.01385,0.014027,0.014034,0.013942,0.014217,0.014217,0.00071899,0.014034,0.01385,0.013942,0.00017968,0.00062908,0.00062908,0.00071899,0.00071899,0.00071899,0.00080892,0.00053918,0.00053918,0.00071899,0,0.00071899,0.00062908,0.00017968,0.00080892,0,0.00071899,0.00053918,0.00053918,0.00071899,0.00062908,0.00071899,0.00035941,0.00044929,0.00035941,0.00035941,0.00062908,0.0010787,0.0011687,0.0010787,0.00080892,0.0012587,0.00017968,0.00071899,0.00026954,0.00071899,0.00098879,0.00026954,0.013759,0.014034,0.0017087,0.0030605,0.0017988,0.0017087,0.00044929,0.014309,0.01385,0.013942,0.014401,0.01385,0.013942,0.00080892,0.01385,0.01385,0.014034,0.01385,0.00062908,0.014125,0.014034,0.014125,0.01385,0.014034,0.014584,0.014034,0.014401,0.01385,0.014034,0.014401,0.014034,0.014217,0.014492,0.013942,0.014034,0.014034,0.01385,0.014034,0.013942,0.014125,0.014217,0.014034,0.013759,0.013942,0.014217,0.014125,0.014034,0.014217,0.013942,0.013759,0.014217,0.014309,0.014217,0.01385,0.013759,0.01385,0.013301
